Function                      Rate_Hist      Time_Hist      Count          Samples      Min          Max            Avg            Variance       Leaf?

code_a_picture                ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 0 0 0 5 20 0                                                                                                                      ,25             ,1            ,206677014    ,1947130023     ,1535902963.5   ,0.0            ,FALSE
encode_one_frame              ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 0 0 0 5 20 0                                                                                                                      ,25             ,1            ,251564644    ,1981075458     ,1568029997.0   ,0.0            ,FALSE
put_buffer_frame              ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 49 1 0 0 0 0 0 0 0                                                                                                                      ,50             ,1            ,108          ,1176           ,415.8          ,0.0            ,TRUE 
CalculateFrameNumber          ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 11 14 0 0 0 0 0 0 0                                                                                                                     ,25             ,1            ,219          ,1371           ,886.6          ,0.0            ,TRUE 
PaddAutoCropBorders           ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 15 10 0 0 0 0 0 0 0                                                                                                                     ,25             ,1            ,327          ,2128           ,928.4          ,0.0            ,TRUE 
writeout_picture              ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 9 16 0 0 0 0 0                                                                                                                      ,25             ,1            ,35631        ,148797         ,107292.0       ,0.0            ,FALSE
writeUnit                     ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 9 16 0 0 0 0 0                                                                                                                      ,25             ,1            ,34197        ,147132         ,105887.9       ,0.0            ,FALSE
frame_mode_buffer             ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 4 21 0 0 0 0 0 0 0                                                                                                                      ,25             ,1            ,555          ,3225           ,1851.1         ,0.0            ,FALSE
ReportNALNonVLCBits           ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 1 0 0 0 0 0 0                                                                                                                       ,1              ,1            ,21744        ,21744          ,21744.0        ,0.0            ,TRUE 
ReportP                       ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 24 0 0 0 0 0 0                                                                                                                      ,24             ,1            ,29712        ,75337          ,45759.0        ,0.0            ,TRUE 
ReportFirstframe              ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 1 0 0 0 0 0 0                                                                                                                       ,1              ,1            ,26781        ,26781          ,26781.0        ,0.0            ,TRUE 
frame_picture                 ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 0 0 0 5 20 0                                                                                                                      ,25             ,1            ,208202509    ,1947988806     ,1536569563.0   ,0.0            ,FALSE
copy_params                   ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 25 0 0 0 0 0 0 0 0                                                                                                                      ,25             ,1            ,123          ,816            ,461.9          ,0.0            ,TRUE 
find_distortion               ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 25 0 0 0 0 0                                                                                                                      ,25             ,1            ,199245       ,252894         ,218724.8       ,0.0            ,TRUE 
ReadOneFrame                  ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 21 3 1 0 0 0                                                                                                                      ,25             ,1            ,582903       ,12148318       ,1268305.6      ,0.0            ,FALSE
buf2img                       ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 43 32 0 0 0 0 0                                                                                                                     ,75             ,1            ,90306        ,722673         ,201912.4       ,0.0            ,FALSE
find_snr                      ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 25 0 0 0 0 0                                                                                                                      ,25             ,1            ,190887       ,214956         ,202288.7       ,0.0            ,TRUE 
UnifiedOneForthPix            ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 0 0 25 0 0 0                                                                                                                      ,25             ,1            ,28158129     ,30653697       ,29393417.2     ,0.0            ,FALSE
GenerateFullPelRepresentation ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 25 0 0 0 0 0                                                                                                                      ,25             ,1            ,404718       ,760587         ,538177.3       ,0.0            ,FALSE
init_frame                    ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 23 2 0 0 0 0 0 0                                                                                                                      ,25             ,1            ,2970         ,13013          ,7254.8         ,0.0            ,FALSE
init_dec_ref_pic_marking_buffer,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 25 0 0 0 0 0 0 0 0                                                                                                                      ,25             ,1            ,108          ,810            ,429.2          ,0.0            ,TRUE 
RandomIntra                   ,1 12 1 0 0 0 0 0 0 0 0                                                                                                                      ,0 2 109 2 0 0 0 0 0 0 0                                                                                                                     ,113            ,1            ,96           ,1254           ,261.8          ,0.0            ,TRUE 
RandomIntraNewPicture         ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 14 11 0 0 0 0 0 0 0                                                                                                                     ,25             ,1            ,288          ,1698           ,907.3          ,0.0            ,TRUE 
RandomIntraUninit             ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 1 0 0 0 0 0 0 0                                                                                                                       ,1              ,1            ,2212         ,2212           ,2212.0         ,0.0            ,TRUE 
RandomIntraInit               ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 1 0 0 0 0 0                                                                                                                       ,1              ,1            ,105007       ,105007         ,105007.0       ,0.0            ,FALSE
get_LeakyBucketRate           ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 0 1 0 0 0 0                                                                                                                       ,1              ,1            ,1400042      ,1400042        ,1400042.0      ,0.0            ,TRUE 
PutBigDoubleWord              ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 24 0 1 0 0 0 0 0 0                                                                                                                      ,25             ,1            ,490          ,54530          ,2721.6         ,0.0            ,TRUE 
write_buffer                  ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 0 0 1 0 0 0                                                                                                                       ,1              ,1            ,10159800     ,10159800       ,10159800.0     ,0.0            ,FALSE
Sort                          ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 1 0 0 0 0 0 0 0                                                                                                                       ,1              ,1            ,1785         ,1785           ,1785.0         ,0.0            ,TRUE 
calc_buffer                   ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 0 0 1 0 0 0                                                                                                                       ,1              ,1            ,11643884     ,11643884       ,11643884.0     ,0.0            ,FALSE
init_poc                      ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 1 0 0 0 0 0 0 0 0                                                                                                                       ,1              ,1            ,455          ,455            ,455.0          ,0.0            ,TRUE 
malloc_picture                ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 1 0 0 0 0 0 0 0                                                                                                                       ,1              ,1            ,1554         ,1554           ,1554.0         ,0.0            ,TRUE 
init_global_buffers           ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 1 0 0 0 0 0                                                                                                                       ,1              ,1            ,169113       ,169113         ,169113.0       ,0.0            ,FALSE
init_orig_buffers             ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 1 0 0 0 0 0                                                                                                                       ,1              ,1            ,140693       ,140693         ,140693.0       ,0.0            ,FALSE
information_init              ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 1 0 0 0 0 0                                                                                                                       ,1              ,1            ,120820       ,120820         ,120820.0       ,0.0            ,TRUE 
SetImgType                    ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 19 6 0 0 0 0 0 0 0                                                                                                                      ,25             ,1            ,213          ,1275           ,703.0          ,0.0            ,TRUE 
process_2nd_IGOP              ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 20 5 0 0 0 0 0 0 0                                                                                                                      ,25             ,1            ,273          ,1272           ,826.6          ,0.0            ,TRUE 
free_picture                  ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 1 0 0 0 0 0 0 0                                                                                                                       ,1              ,1            ,4767         ,4767           ,4767.0         ,0.0            ,FALSE
report                        ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 1 0 0 0 0 0                                                                                                                       ,1              ,1            ,255353       ,255353         ,255353.0       ,0.0            ,TRUE 
free_global_buffers           ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 1 0 0 0 0 0                                                                                                                       ,1              ,1            ,447643       ,447643         ,447643.0       ,0.0            ,FALSE
free_orig_planes              ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 1 0 0 0 0 0 0 0                                                                                                                       ,1              ,1            ,4669         ,4669           ,4669.0         ,0.0            ,FALSE
free_img                      ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 0 1 0 0 0 0                                                                                                                       ,1              ,1            ,1387855      ,1387855        ,1387855.0      ,0.0            ,FALSE
free_mem_ACcoeff              ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 4 0 0 0 0 0 0                                                                                                                       ,4              ,1            ,11214        ,20566          ,14129.5        ,0.0            ,TRUE 
free_mem_DCcoeff              ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 2 0 0 0 0 0 0 0                                                                                                                       ,2              ,1            ,1855         ,2758           ,2306.5         ,0.0            ,TRUE 
free_mem_mv                   ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 2 0 0 0 0 0                                                                                                                       ,2              ,1            ,441301       ,584808         ,513054.5       ,0.0            ,TRUE 
get_mem_DCcoeff               ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 2 0 0 0 0 0 0 0                                                                                                                       ,2              ,1            ,3605         ,9072           ,6338.5         ,0.0            ,TRUE 
get_mem_mv                    ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 1 1 0 0 0 0                                                                                                                       ,2              ,1            ,794010       ,1042720        ,918365.0       ,0.0            ,TRUE 
get_mem_ACcoeff               ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 4 0 0 0 0 0 0                                                                                                                       ,4              ,1            ,32935        ,52248          ,40260.5        ,0.0            ,TRUE 
init_img                      ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 0 1 0 0 0 0                                                                                                                       ,1              ,1            ,3745896      ,3745896        ,3745896.0      ,0.0            ,FALSE
CAVLC_init                    ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 1 25 0 0 0 0 0 0                                                                                                                      ,26             ,1            ,1197         ,32193          ,16985.8        ,0.0            ,TRUE 
DeblockFrame                  ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 0 25 0 0 0 0                                                                                                                      ,25             ,1            ,2999637      ,4872501        ,3565906.6      ,0.0            ,FALSE
DeblockMb                     ,14 0 1 0 0 0 0 0 0 0 0                                                                                                                      ,0 0 0 0 113 1 0 0 0 0 0                                                                                                                     ,114            ,1            ,16083        ,178746         ,50416.3        ,0.0            ,FALSE
EdgeLoop                      ,14 0 1 0 0 0 0 0 0 0 0                                                                                                                      ,0 0 0 113 0 1 0 0 0 0 0                                                                                                                     ,114            ,1            ,1794         ,131523         ,3970.3         ,0.0            ,TRUE 
GetStrength                   ,14 0 1 0 0 0 0 0 0 0 0                                                                                                                      ,0 0 0 114 0 0 0 0 0 0 0                                                                                                                     ,114            ,1            ,1113         ,4884           ,1561.2         ,0.0            ,TRUE 
set_MB_parameters             ,1 12 1 0 0 0 0 0 0 0 0                                                                                                                      ,0 0 99 14 0 0 0 0 0 0 0                                                                                                                     ,113            ,1            ,243          ,5250           ,568.0          ,0.0            ,FALSE
proceed2nextMacroblock        ,1 12 2 0 0 0 0 0 0 0 0                                                                                                                      ,0 0 106 8 0 0 0 0 0 0 0                                                                                                                     ,114            ,1            ,177          ,1572           ,369.4          ,0.0            ,TRUE 
start_macroblock              ,1 12 1 0 0 0 0 0 0 0 0                                                                                                                      ,0 0 0 97 3 13 0 0 0 0 0                                                                                                                     ,113            ,1            ,3153         ,302088         ,23558.5        ,0.0            ,FALSE
terminate_macroblock          ,1 12 2 0 0 0 0 0 0 0 0                                                                                                                      ,0 0 0 98 3 13 0 0 0 0 0                                                                                                                     ,114            ,1            ,1182         ,292881         ,20256.9        ,0.0            ,FALSE
OneComponentLumaPrediction4x4 ,1 7 6 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 104 5 4 0 0 0 0 0 0                                                                                                                     ,113            ,1            ,222          ,58059          ,1234.4         ,0.0            ,FALSE
LumaResidualCoding8x8         ,1 7 6 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 97 14 2 0 0 0 0 0                                                                                                                     ,113            ,1            ,1665         ,158328         ,11242.5        ,0.0            ,FALSE
